CL01ZSAP101 00001122005FF621600610X         167,87        108,87        113,75        113,89         99,90        101,44         94,28        112,11        133,10        111,69        111,69        180,49
CL01ZSAP101 00001122005FF621600611X         230,94        163,10        163,13        169,73        166,04        167,89        150,35        184,50        221,24        178,11        178,11        274,42
CL01ZSAP101 00001122005FF621600620X        2362,82       1597,45       1659,94       1660,70       1607,56       1645,15       1529,02       1818,13       2115,76       1811,37       1811,37       2816,82
CL01ZSAP101 00001122005FF621601090X           0,00         16,13          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FF621601190X           0,00         83,79          0,00     -17067,08         91,54          0,00          0,00        143,92          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FF621601590X        1647,88       6138,04      10919,04       3050,81       3036,84       2727,66       7372,46       3160,50       5909,79        514,62        514,62       4170,68
CL01ZSAP101 00001122005FF621602020X           0,00          0,00          0,00          0,00          0,00          9,51          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FF621602040X          32,04       1800,46        193,36        396,49        328,22         76,30       2125,03       1664,89         11,44         83,34         83,34       1933,54
CL01ZSAP101 00001122005FF621602070X         242,21         80,42        717,93        447,57        178,27        632,43        369,38        332,55          0,00       1476,26       1476,26         18,19
CL01ZSAP101 00001122005FF621602100X         463,47        448,15       3286,38        362,25        265,15        431,21        211,52        221,58        462,70        295,47        295,47         51,33
CL01ZSAP101 00001122005FF621604510X         -74,51        -14,18        -54,83       3848,13        136,45        154,27      -2100,71        -25,01        -51,20        -22,72         22,72         -4,59
CL01ZSAP101 00001122005FF621604550X           0,00          0,00         97,34          0,00         15,38        115,07          0,00          0,00         17,72          0,00          0,00         91,96
CL01ZSAP101 00001122005FF621606000X        5793,09       4339,99      24729,78       8288,41          0,00        502,16       6527,46       2855,20       1517,40        332,63        332,63      10221,76
CL01ZSAP101 00001122005FF621606040X         372,68          0,00          0,00       3565,56          0,00          0,00          0,00          0,00          0,00          0,00          0,00        282,84
CL01ZSAP101 00001122005FF621606210X          64,56          0,00          0,00         32,93          0,00          0,00          0,00          0,00          9,18          0,00          0,00          0,00
CL01ZSAP101 00001122005FF621606220X          14,66         10,48      42836,25      65093,22          0,00          6,76      13258,87      14097,79      13544,87      13333,55      13333,55      14328,07
CL01ZSAP101 00001122005FF621606450X        5103,55       5428,78       1480,18       7688,33          0,00       4470,84       4370,54       4952,59       5041,56       4970,15       4970,15       5494,59
CL01ZSAP101 00001122005FF621606500X       11665,11      22216,24       7198,09      11739,54         73,39      24641,57      29585,28      33125,37      45819,15      30330,39      30330,39      31405,32
CL01ZSAP101 00001122005FF621607450X           0,00         24,98         72,66          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         77,78
CL01ZSAP101 00001122005FF621607470X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         66,10          0,00          0,00          0,00
CL01ZSAP101 00001122005FF621620020X       19565,58      19747,14      19885,38      21295,30      44625,56      44625,46      44625,55      44625,58      44625,50      44623,13      44623,13      44622,63
CL01ZSAP101 00001122005FF621626650X           0,00          0,00          0,00          0,00          0,00          0,00       2451,83      -2451,83          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FF622600400X         455,72        473,82        453,14        461,79        459,27        467,75        478,78        493,43        505,40          0,00          0,00          0,00
CL01ZSAP101 00001122005FF622600410X         272,97        231,40        258,89        372,51        276,33        341,08        324,26        340,99        195,27          0,00          0,00          0,00
CL01ZSAP101 00001122005FF622600480X           0,00          0,00         16,59          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FF622600490X           7,41         46,28         58,21         35,26         34,93         43,28         22,46         61,43         40,59          0,00          0,00          0,00
